Frequency (Hz) - Left Channel (Power Spectrum)	Amplitude - Left Channel (Power Spectrum)	Frequency (Hz) - Right Channel (Power Spectrum)	Amplitude - Right Channel (Power Spectrum)	
1421.333333	7.80198E-8	1421.333333	1.58138E-7	
1424	1.25068E-7	1424	1.99494E-7	
1426.666667	1.22129E-7	1426.666667	6.46604E-8	
1429.333333	1.78842E-7	1429.333333	4.77479E-7	
1432	1.99456E-8	1432	3.20311E-8	
1434.666667	2.61248E-7	1434.666667	3.68195E-8	
1437.333333	1.24321E-7	1437.333333	2.6863E-9	
1440	3.31438E-8	1440	1.0272E-7	
1442.666667	1.07876E-7	1442.666667	4.37963E-8	
1445.333333	2.13537E-7	1445.333333	7.04437E-9	
1448	2.16571E-7	1448	1.07203E-8	
1450.666667	2.07028E-7	1450.666667	6.85515E-8	
1453.333333	2.76278E-8	1453.333333	1.47397E-8	
1456	8.21681E-8	1456	1.12282E-7	
1458.666667	3.04112E-7	1458.666667	2.53505E-7	
1461.333333	1.07314E-7	1461.333333	4.92185E-7	
1464	8.99502E-8	1464	1.13973E-7	
1466.666667	2.4383E-7	1466.666667	1.66511E-7	
1469.333333	1.26637E-7	1469.333333	1.98111E-7	
1472	2.52568E-7	1472	6.41764E-7	
1474.666667	1.62427E-6	1474.666667	2.69471E-7	
1477.333333	4.60297E-6	1477.333333	4.3958E-7	
1480	1.11905E-6	1480	7.31873E-7	
1482.666667	1.04864E-6	1482.666667	6.23298E-6	
1485.333333	2.38701E-6	1485.333333	2.49256E-6	
1488	1.03671E-6	1488	1.6394E-6	
1490.666667	1.98263E-7	1490.666667	6.61013E-7	
1493.333333	3.7975E-8	1493.333333	5.54352E-7	
1496	7.85229E-7	1496	3.7143E-7	
1498.666667	1.19667E-6	1498.666667	9.05355E-8	
1501.333333	1.67256E-7	1501.333333	2.04333E-7	
1504	1.25668E-7	1504	5.93703E-9	
1506.666667	3.55117E-8	1506.666667	8.72636E-9	
1509.333333	8.49082E-8	1509.333333	3.03614E-7	
1512	2.60933E-8	1512	8.54943E-9	
1514.666667	7.41833E-8	1514.666667	2.97272E-9	
1517.333333	2.72417E-8	1517.333333	1.75207E-8	
1520	1.91438E-8	1520	1.2549E-7	
1522.666667	7.66322E-8	1522.666667	4.71623E-8	
1525.333333	3.14369E-8	1525.333333	6.60179E-9	
1528	6.42496E-8	1528	2.43606E-8	
1530.666667	4.02661E-8	1530.666667	8.83328E-8	
1533.333333	9.62239E-8	1533.333333	6.56129E-8	
1536	1.77113E-8	1536	5.8276E-8	
1538.666667	2.15754E-9	1538.666667	5.74656E-9	
1541.333333	2.53824E-8	1541.333333	1.10537E-8	
1544	4.56379E-8	1544	4.54627E-8	
1546.666667	1.68154E-8	1546.666667	3.23823E-8	
1549.333333	1.13536E-8	1549.333333	1.32914E-8	
1552	5.86321E-8	1552	2.55213E-8	
1554.666667	1.32092E-8	1554.666667	7.40595E-8	
1557.333333	2.03419E-7	1557.333333	8.09741E-9	
1560	1.62952E-7	1560	2.98712E-8	
1562.666667	1.14322E-7	1562.666667	1.309E-7	
1565.333333	3.11928E-8	1565.333333	1.35814E-7	
1568	2.3646E-7	1568	7.85591E-8	
1570.666667	2.81854E-7	1570.666667	3.29681E-8	
1573.333333	9.31648E-8	1573.333333	3.63686E-7	
1576	6.56009E-8	1576	1.18795E-7	
1578.666667	2.32279E-7	1578.666667	1.91038E-7	
1581.333333	2.36831E-7	1581.333333	7.30774E-8	
1584	5.25393E-8	1584	6.12907E-8	
1586.666667	5.577E-8	1586.666667	5.70483E-8	
1589.333333	1.22169E-8	1589.333333	7.36024E-8	
1592	1.19824E-7	1592	7.82908E-8	
1594.666667	1.23121E-8	1594.666667	3.10142E-8	
1597.333333	1.57319E-8	1597.333333	7.46854E-8	
1600	3.81824E-9	1600	3.71652E-8	
1602.666667	6.72248E-8	1602.666667	1.7721E-9	
1605.333333	2.62799E-8	1605.333333	5.23281E-8	
1608	2.0261E-8	1608	1.60646E-7	
1610.666667	1.56041E-9	1610.666667	8.79294E-8	
1613.333333	1.33464E-7	1613.333333	4.37379E-9	
1616	1.5617E-7	1616	7.23383E-8	
1618.666667	1.44144E-7	1618.666667	8.95584E-8	
1621.333333	2.37752E-8	1621.333333	1.01265E-7	
1624	3.04868E-9	1624	1.54634E-9	
1626.666667	2.34087E-8	1626.666667	1.15892E-8	
1629.333333	3.00296E-9	1629.333333	6.31992E-8	
1632	2.62132E-8	1632	3.45751E-8	
1634.666667	1.37566E-8	1634.666667	2.34964E-8	
1637.333333	4.88158E-8	1637.333333	9.41199E-8	
1640	1.60922E-7	1640	2.19661E-7	
1642.666667	1.30847E-7	1642.666667	5.02887E-7	
1645.333333	6.62645E-8	1645.333333	2.60696E-7	
1648	4.93946E-7	1648	1.49483E-7	
1650.666667	2.97931E-7	1650.666667	1.01963E-7	
1653.333333	2.48217E-7	1653.333333	9.24039E-8	
1656	6.11727E-7	1656	4.01345E-7	
1658.666667	4.57802E-8	1658.666667	1.90118E-7	
1661.333333	1.98174E-9	1661.333333	4.89022E-8	
1664	4.30822E-8	1664	1.02846E-7	
1666.666667	2.56426E-7	1666.666667	3.78088E-9	
1669.333333	2.67894E-7	1669.333333	3.15718E-8	
1672	5.46984E-9	1672	1.03566E-7	
1674.666667	1.02535E-7	1674.666667	1.50732E-7	
1677.333333	9.91045E-8	1677.333333	4.74562E-9	
1680	3.93945E-8	1680	1.23439E-7	
1682.666667	3.59896E-8	1682.666667	3.9648E-7	
1685.333333	7.43121E-8	1685.333333	3.68086E-8	
1688	3.5539E-7	1688	4.02001E-8	
1690.666667	2.94499E-7	1690.666667	2.36147E-8	
1693.333333	6.92893E-8	1693.333333	3.00298E-8	
1696	5.33771E-8	1696	1.30267E-9	
1698.666667	2.23096E-8	1698.666667	9.362E-8	
1701.333333	1.67294E-8	1701.333333	4.52958E-9	
1704	7.2703E-8	1704	1.76426E-7	
1706.666667	5.5323E-8	1706.666667	5.72682E-8	
1709.333333	2.67462E-9	1709.333333	1.56367E-8	
1712	9.04849E-9	1712	8.1818E-8	
1714.666667	7.00438E-8	1714.666667	1.09305E-7	
1717.333333	1.50431E-7	1717.333333	2.03724E-7	
1720	3.78246E-7	1720	2.8712E-9	
1722.666667	4.22124E-7	1722.666667	2.15023E-7	
1725.333333	1.10732E-6	1725.333333	7.1575E-7	
1728	1.87247E-6	1728	2.38822E-7	
1730.666667	1.05205E-6	1730.666667	2.39407E-7	
1733.333333	2.67491E-6	1733.333333	7.43356E-7	
1736	7.33697E-9	1736	1.93578E-7	
1738.666667	8.39726E-7	1738.666667	4.17666E-7	
1741.333333	2.89983E-7	1741.333333	6.62202E-7	
1744	8.65585E-7	1744	1.03424E-6	
1746.666667	1.66656E-6	1746.666667	4.46396E-8	
1749.333333	9.61955E-7	1749.333333	4.90594E-7	
1752	6.93076E-8	1752	3.49794E-7	
1754.666667	9.31568E-8	1754.666667	1.74593E-7	
1757.333333	1.02153E-7	1757.333333	2.17338E-7	
1760	2.45804E-7	1760	3.29828E-7	
1762.666667	5.5969E-8	1762.666667	1.34683E-8	
1765.333333	3.15277E-8	1765.333333	5.37271E-8	
1768	3.80125E-8	1768	6.57751E-8	
1770.666667	1.00613E-7	1770.666667	3.2933E-8	
1773.333333	2.32976E-7	1773.333333	4.69695E-8	
1776	1.78137E-8	1776	1.20831E-7	
1778.666667	9.56575E-9	1778.666667	5.08665E-8	
1781.333333	1.01042E-7	1781.333333	9.25637E-8	
1784	3.04246E-8	1784	1.1192E-8	
1786.666667	1.07053E-7	1786.666667	8.22937E-8	
1789.333333	2.30729E-8	1789.333333	6.5063E-8	
1792	3.69797E-8	1792	7.47358E-8	
1794.666667	3.78833E-8	1794.666667	2.41653E-7	
1797.333333	5.97355E-8	1797.333333	2.29425E-8	
1800	6.56642E-9	1800	1.12211E-7	
1802.666667	4.57952E-8	1802.666667	8.97921E-8	
1805.333333	4.66952E-8	1805.333333	2.25063E-7	
1808	1.18751E-8	1808	3.5379E-8	
1810.666667	5.17661E-9	1810.666667	7.42452E-8	
1813.333333	5.0495E-9	1813.333333	1.42326E-7	
1816	1.18754E-7	1816	1.24108E-7	
1818.666667	9.93317E-8	1818.666667	5.45067E-8	
1821.333333	1.41884E-7	1821.333333	2.02428E-8	
1824	2.38421E-8	1824	3.38901E-8	
1826.666667	3.95693E-7	1826.666667	2.00381E-7	
1829.333333	5.66801E-8	1829.333333	1.4692E-7	
1832	4.04837E-8	1832	9.69113E-9	
1834.666667	9.40068E-8	1834.666667	9.32899E-8	
1837.333333	2.16775E-9	1837.333333	1.94883E-8	
1840	2.58028E-8	1840	4.50576E-8	
1842.666667	1.42447E-8	1842.666667	3.05734E-8	
1845.333333	6.67106E-8	1845.333333	1.22287E-7	
1848	9.06679E-9	1848	9.60592E-8	
1850.666667	4.28658E-8	1850.666667	1.45304E-8	
1853.333333	1.75873E-7	1853.333333	1.1894E-8	
1856	3.52176E-7	1856	2.69727E-7	
1858.666667	2.32329E-6	1858.666667	1.43224E-8	
1861.333333	1.71554E-6	1861.333333	5.35008E-8	
1864	5.18427E-8	1864	1.93544E-7	
1866.666667	9.14536E-8	1866.666667	2.18052E-7	
1869.333333	2.70079E-9	1869.333333	1.94339E-7	
1872	1.02531E-8	1872	1.23186E-7	
1874.666667	1.55628E-7	1874.666667	1.04103E-7	
1877.333333	7.69843E-8	1877.333333	1.00437E-7	
1880	2.57637E-8	1880	1.82624E-7	
1882.666667	1.19264E-7	1882.666667	8.08797E-8	
1885.333333	2.27304E-7	1885.333333	9.92062E-9	
1888	8.41E-8	1888	4.83462E-8	
1890.666667	9.08393E-8	1890.666667	3.98136E-7	
1893.333333	3.84523E-7	1893.333333	4.89379E-7	
1896	5.28993E-8	1896	1.53539E-7	
1898.666667	5.06889E-8	1898.666667	1.11361E-7	
1901.333333	6.91915E-9	1901.333333	3.33139E-8	
1904	1.09981E-7	1904	4.21248E-9	
1906.666667	5.1203E-8	1906.666667	1.23583E-7	
1909.333333	9.95687E-9	1909.333333	1.31881E-8	
1912	1.39152E-9	1912	3.58745E-8	
1914.666667	3.65492E-8	1914.666667	5.6199E-8	
1917.333333	5.52799E-9	1917.333333	7.35097E-8	
1920	4.1471E-8	1920	4.13965E-8	
1922.666667	6.57933E-9	1922.666667	1.3129E-8	
1925.333333	5.43689E-8	1925.333333	4.13817E-8	
1928	6.6553E-8	1928	1.19396E-8	
1930.666667	6.93371E-8	1930.666667	4.51096E-8	
1933.333333	1.67894E-8	1933.333333	5.25153E-8	
1936	1.62555E-7	1936	1.53535E-7	
1938.666667	2.11587E-8	1938.666667	3.62496E-7	
1941.333333	2.45234E-8	1941.333333	9.41565E-8	
1944	1.51271E-7	1944	6.30894E-8	
1946.666667	2.26405E-7	1946.666667	8.82866E-10	
1949.333333	4.84147E-8	1949.333333	2.62639E-8	
1952	5.91053E-8	1952	3.28593E-8	
1954.666667	4.2634E-8	1954.666667	1.61451E-8	
1957.333333	2.94156E-7	1957.333333	2.70079E-7	
1960	2.89494E-8	1960	6.96345E-7	
1962.666667	4.46637E-7	1962.666667	2.52273E-7	
1965.333333	1.51642E-7	1965.333333	4.67513E-8	
1968	6.65431E-7	1968	3.88161E-7	
1970.666667	7.51798E-8	1970.666667	8.83211E-7	
1973.333333	6.17903E-7	1973.333333	1.35027E-6	
1976	1.27741E-7	1976	9.64403E-7	
1978.666667	1.79842E-6	1978.666667	1.2236E-6	
1981.333333	3.64404E-7	1981.333333	8.27889E-7	
1984	1.33922E-6	1984	5.61488E-7	
1986.666667	3.16118E-6	1986.666667	2.82124E-6	
1989.333333	6.93139E-7	1989.333333	6.24199E-7	
1992	1.52454E-7	1992	3.07183E-7	
1994.666667	3.06033E-7	1994.666667	4.4852E-7	
1997.333333	3.98689E-7	1997.333333	6.39956E-7	
2000	1.76295E-7	2000	5.30713E-8	
2002.666667	7.15136E-7	2002.666667	1.40483E-7	
2005.333333	9.76206E-7	2005.333333	3.33814E-7	
2008	3.36311E-7	2008	1.59527E-7	
2010.666667	6.54206E-8	2010.666667	3.03598E-7	
2013.333333	3.97366E-8	2013.333333	1.56138E-8	
2016	1.85691E-7	2016	1.23861E-7	
2018.666667	3.44742E-9	2018.666667	9.13103E-9	
2021.333333	1.06883E-8	2021.333333	8.54674E-9	
2024	9.15397E-8	2024	6.6401E-8	
2026.666667	3.76926E-8	2026.666667	2.78854E-8	
2029.333333	4.24023E-8	2029.333333	5.29083E-8	
2032	5.82086E-8	2032	4.91481E-10	
2034.666667	1.91023E-7	2034.666667	3.35224E-8	
2037.333333	4.82674E-8	2037.333333	7.02141E-8	
2040	9.374E-9	2040	8.29233E-8	
2042.666667	1.64354E-8	2042.666667	2.70418E-8	
2045.333333	1.64792E-7	2045.333333	1.31614E-9	
2048	8.67371E-8	2048	2.24712E-8	
2050.666667	3.56004E-8	2050.666667	8.72471E-8	
2053.333333	4.6644E-8	2053.333333	7.23187E-9	
2056	1.58189E-8	2056	4.16895E-9	
2058.666667	2.73005E-9	2058.666667	1.93312E-8	
2061.333333	1.94342E-8	2061.333333	3.64339E-8	
2064	6.62812E-9	2064	5.13046E-9	
2066.666667	3.31375E-9	2066.666667	1.05574E-8	
2069.333333	9.33631E-8	2069.333333	1.1925E-7	
2072	1.12818E-7	2072	2.24452E-8	
2074.666667	2.31999E-8	2074.666667	1.35173E-7	
2077.333333	1.97501E-8	2077.333333	4.28517E-8	
2080	1.42409E-7	2080	2.63223E-7	
2082.666667	1.09151E-7	2082.666667	3.03812E-8	
2085.333333	2.6291E-8	2085.333333	9.34757E-8	
2088	4.63919E-8	2088	1.68773E-7	
2090.666667	8.78778E-8	2090.666667	2.45219E-7	
2093.333333	1.49735E-7	2093.333333	1.27068E-7	
2096	1.45394E-7	2096	8.5038E-8	
2098.666667	8.53394E-9	2098.666667	1.5332E-8	
2101.333333	5.60777E-9	2101.333333	7.09163E-9	
2104	4.61205E-8	2104	8.32859E-9	
2106.666667	5.4137E-8	2106.666667	1.19982E-8	
2109.333333	1.59554E-8	2109.333333	1.65755E-8	
2112	1.49767E-8	2112	7.47454E-9	
2114.666667	2.27974E-8	2114.666667	3.78427E-8	
2117.333333	5.26377E-8	2117.333333	2.73505E-8	
2120	2.14268E-8	2120	1.24681E-7	
2122.666667	5.57984E-8	2122.666667	5.90518E-8	
2125.333333	1.88906E-8	2125.333333	1.74024E-7	
2128	2.09725E-8	2128	2.54511E-8	
2130.666667	5.17485E-9	2130.666667	4.16463E-8	
2133.333333	3.28273E-9	2133.333333	2.18511E-8	
2136	2.87388E-8	2136	1.62492E-7	
2138.666667	2.24972E-8	2138.666667	4.01456E-8	
2141.333333	7.8353E-8	2141.333333	1.52991E-9	
2144	1.22749E-8	2144	6.41829E-8	
2146.666667	7.93372E-8	2146.666667	1.9053E-7	
2149.333333	9.15586E-9	2149.333333	1.84363E-7	
2152	4.37657E-8	2152	3.41433E-7	
2154.666667	6.80973E-8	2154.666667	1.8223E-7	
2157.333333	2.48919E-7	2157.333333	8.99362E-8	
2160	1.40482E-8	2160	2.87456E-8	
2162.666667	4.35076E-7	2162.666667	3.4503E-7	
2165.333333	1.07551E-7	2165.333333	1.24782E-10	
2168	3.21983E-10	2168	4.8581E-8	
2170.666667	1.32814E-7	2170.666667	5.06494E-8	
2173.333333	8.15249E-8	2173.333333	1.57095E-8	
2176	2.29256E-8	2176	1.33582E-7	
2178.666667	8.11132E-8	2178.666667	7.91575E-8	
2181.333333	2.65856E-7	2181.333333	2.64994E-8	
2184	2.38856E-7	2184	8.53219E-8	
2186.666667	6.08054E-8	2186.666667	2.33005E-7	
2189.333333	2.63298E-8	2189.333333	2.15252E-7	
2192	4.72966E-8	2192	2.35015E-7	
2194.666667	1.90202E-8	2194.666667	5.64111E-8	
2197.333333	2.96182E-7	2197.333333	3.30662E-7	
2200	2.51253E-7	2200	2.51046E-7	
2202.666667	3.19018E-7	2202.666667	8.38032E-8	
2205.333333	5.47901E-7	2205.333333	1.19233E-6	
2208	6.20311E-7	2208	1.5289E-7	
2210.666667	4.73391E-7	2210.666667	8.6009E-7	
2213.333333	1.86858E-6	2213.333333	3.62302E-6	
2216	1.76315E-7	2216	5.53984E-8	
2218.666667	3.06205E-7	2218.666667	2.78408E-7	
2221.333333	2.29326E-7	2221.333333	1.03975E-6	
2224	4.94713E-7	2224	1.7512E-7	
2226.666667	2.02692E-7	2226.666667	1.82044E-7	
2229.333333	3.01069E-7	2229.333333	1.32895E-7	
2232	1.70803E-7	2232	1.71963E-7	
2234.666667	7.95826E-7	2234.666667	5.72041E-7	
2237.333333	8.19281E-7	2237.333333	3.00403E-7	
2240	8.53323E-8	2240	1.05743E-6	
2242.666667	4.43927E-9	2242.666667	6.81841E-7	
2245.333333	2.54862E-7	2245.333333	6.39713E-8	
2248	1.32481E-7	2248	4.92372E-7	
2250.666667	3.98294E-7	2250.666667	5.53086E-8	
2253.333333	7.67287E-7	2253.333333	4.15321E-8	
2256	2.35235E-8	2256	7.56969E-8	
2258.666667	3.93341E-7	2258.666667	6.38149E-8	
2261.333333	1.85107E-7	2261.333333	2.62201E-7	
2264	4.57406E-8	2264	7.21006E-8	
2266.666667	3.41409E-8	2266.666667	1.24723E-8	
2269.333333	1.77343E-7	2269.333333	1.42795E-8	
2272	4.61295E-8	2272	6.14699E-9	
2274.666667	5.36193E-9	2274.666667	6.35459E-9	
2277.333333	1.2311E-9	2277.333333	4.77973E-8	
2280	6.64429E-9	2280	1.66414E-8	
2282.666667	1.44933E-8	2282.666667	2.80712E-8	
2285.333333	7.62876E-8	2285.333333	2.43077E-9	
2288	9.05777E-8	2288	1.67929E-7	
2290.666667	6.16616E-8	2290.666667	6.59613E-8	
2293.333333	1.00778E-8	2293.333333	3.16837E-8	
2296	7.07632E-8	2296	1.36442E-7	
2298.666667	3.02398E-8	2298.666667	1.38577E-7	
2301.333333	9.5488E-8	2301.333333	5.83902E-8	
2304	5.11391E-8	2304	9.64111E-8	
2306.666667	7.1245E-8	2306.666667	6.41736E-8	
2309.333333	1.38619E-7	2309.333333	1.00501E-7	
2312	2.50101E-7	2312	1.22779E-7	
2314.666667	8.57204E-8	2314.666667	5.31192E-8	
2317.333333	1.69357E-7	2317.333333	5.70576E-8	
2320	1.12397E-6	2320	1.9783E-7	
2322.666667	1.28255E-6	2322.666667	2.89537E-6	
2325.333333	2.05903E-7	2325.333333	2.46824E-7	
2328	1.38555E-6	2328	1.22285E-7	
2330.666667	1.74839E-6	2330.666667	1.07072E-6	
2333.333333	1.78805E-7	2333.333333	1.52788E-7	
2336	2.91891E-7	2336	3.77363E-7	
2338.666667	9.92043E-8	2338.666667	1.15641E-7	
2341.333333	3.26741E-8	2341.333333	2.0414E-8	
2344	1.99302E-7	2344	2.40698E-8	
2346.666667	5.73332E-8	2346.666667	3.57741E-7	
2349.333333	6.74065E-8	2349.333333	4.50027E-8	
2352	1.33665E-8	2352	2.70871E-8	
2354.666667	1.42443E-7	2354.666667	3.33164E-8	
2357.333333	1.43092E-9	2357.333333	4.44173E-8	
2360	9.97821E-8	2360	4.98719E-8	
2362.666667	8.55864E-8	2362.666667	9.7394E-8	
2365.333333	1.00153E-7	2365.333333	4.32149E-8	
2368	3.28716E-8	2368	2.22462E-8	
2370.666667	1.44507E-7	2370.666667	1.62653E-7	
2373.333333	2.94973E-8	2373.333333	1.16864E-7	
2376	6.39032E-8	2376	3.03209E-7	
2378.666667	4.76677E-8	2378.666667	2.87952E-7	
2381.333333	8.26462E-8	2381.333333	1.92556E-7	
2384	8.53855E-9	2384	6.44822E-8	
2386.666667	5.68226E-8	2386.666667	2.38893E-7	
2389.333333	1.25824E-7	2389.333333	9.83102E-8	
2392	1.90597E-8	2392	1.57923E-7	
2394.666667	5.70377E-9	2394.666667	9.11427E-8	
2397.333333	2.00321E-8	2397.333333	6.05974E-8	
2400	4.34179E-8	2400	3.41967E-8	
2402.666667	3.54723E-8	2402.666667	1.34039E-7	
2405.333333	6.98242E-10	2405.333333	6.66927E-8	
2408	1.12517E-7	2408	1.19258E-7	
2410.666667	6.19366E-8	2410.666667	3.40864E-8	
2413.333333	2.64966E-8	2413.333333	1.02178E-7	
2416	7.02739E-8	2416	3.43205E-8	
2418.666667	9.604E-8	2418.666667	7.83288E-8	
2421.333333	3.04704E-7	2421.333333	5.36816E-8	
2424	3.06777E-8	2424	4.74809E-8	
2426.666667	9.50264E-8	2426.666667	8.76717E-8	
2429.333333	3.83693E-8	2429.333333	1.05969E-8	
2432	8.40368E-9	2432	3.09391E-8	
2434.666667	2.99989E-8	2434.666667	1.90268E-7	
2437.333333	4.80152E-8	2437.333333	1.36087E-7	
2440	3.34813E-8	2440	1.67866E-8	
2442.666667	1.29488E-8	2442.666667	2.96912E-8	
2445.333333	1.02593E-7	2445.333333	5.12561E-8	
2448	2.17752E-8	2448	1.73364E-8	
2450.666667	1.76393E-9	2450.666667	8.40973E-8	
2453.333333	3.28562E-8	2453.333333	3.78312E-9	
2456	6.14627E-8	2456	5.1853E-8	
2458.666667	1.50198E-7	2458.666667	1.40621E-7	
2461.333333	5.16043E-8	2461.333333	7.95946E-8	
2464	1.07888E-7	2464	4.50832E-7	
2466.666667	1.90278E-7	2466.666667	1.00041E-7	
2469.333333	1.00069E-7	2469.333333	1.55825E-7	
2472	4.31715E-7	2472	4.75067E-8	
2474.666667	1.70791E-7	2474.666667	3.96375E-7	
2477.333333	8.8545E-7	2477.333333	7.66806E-7	
2480	2.30738E-7	2480	1.05246E-6	
2482.666667	3.54094E-7	2482.666667	2.58237E-7	
2485.333333	3.16395E-7	2485.333333	1.88134E-6	
2488	1.51524E-7	2488	6.65747E-7	
2490.666667	4.06201E-8	2490.666667	6.26196E-7	
2493.333333	3.69018E-7	2493.333333	5.71086E-7	
2496	2.65697E-6	2496	1.12171E-7	
2498.666667	1.50037E-6	2498.666667	3.05585E-7	
2501.333333	1.95577E-7	2501.333333	1.0187E-7	
2504	1.01194E-7	2504	2.49324E-7	
2506.666667	1.91036E-7	2506.666667	1.874E-7	
2509.333333	1.85724E-7	2509.333333	3.04489E-7	
2512	1.9102E-7	2512	9.85194E-9	
2514.666667	5.74657E-7	2514.666667	4.71819E-7	
2517.333333	3.82329E-7	2517.333333	1.37637E-7	
2520	2.64867E-7	2520	5.31671E-7	
2522.666667	4.81534E-7	2522.666667	7.78472E-7	
2525.333333	7.20471E-7	2525.333333	4.88199E-7	
2528	3.929E-7	2528	3.18973E-7	
2530.666667	8.91771E-8	2530.666667	8.53185E-8	
2533.333333	5.65197E-8	2533.333333	9.21142E-8	
2536	5.71622E-8	2536	2.41932E-7	
2538.666667	1.58453E-7	2538.666667	4.37464E-8	
2541.333333	3.49883E-8	2541.333333	7.4673E-8	
2544	3.15819E-7	2544	1.02626E-7	
2546.666667	1.52278E-7	2546.666667	3.39818E-8	
2549.333333	5.4457E-8	2549.333333	1.97815E-7	
2552	1.69228E-7	2552	5.41988E-8	
2554.666667	8.6295E-8	2554.666667	5.86386E-8	
2557.333333	1.41364E-8	2557.333333	9.64811E-8	
2560	6.01625E-8	2560	1.32147E-7	
2562.666667	1.06879E-7	2562.666667	8.30597E-8	
2565.333333	2.2434E-8	2565.333333	3.58661E-8	
2568	1.55452E-7	2568	7.92635E-8	
2570.666667	5.89957E-8	2570.666667	4.03583E-9	
2573.333333	3.37545E-8	2573.333333	6.05254E-8	
2576	1.99241E-7	2576	1.43376E-7	
2578.666667	1.23102E-7	2578.666667	4.01821E-7	
2581.333333	1.27005E-8	2581.333333	8.61832E-8	
2584	2.51732E-7	2584	2.76086E-7	
2586.666667	1.50255E-7	2586.666667	1.80422E-7	
2589.333333	3.3954E-8	2589.333333	1.41974E-8	
2592	4.95047E-7	2592	2.4678E-7	
2594.666667	2.81818E-7	2594.666667	1.07409E-7	
2597.333333	1.47832E-7	2597.333333	7.6057E-8	
2600	8.58923E-8	2600	7.13098E-8	
2602.666667	1.26307E-7	2602.666667	9.37933E-8	
2605.333333	1.1534E-7	2605.333333	5.9403E-8	
2608	5.95756E-8	2608	2.10135E-7	
2610.666667	5.42734E-8	2610.666667	7.48127E-9	
2613.333333	3.83583E-8	2613.333333	1.07845E-7	
2616	8.81472E-9	2616	7.8005E-8	
2618.666667	6.0619E-7	2618.666667	8.04784E-7	
2621.333333	3.31451E-7	2621.333333	1.92445E-7	
2624	2.23413E-8	2624	1.22575E-7	
2626.666667	1.16357E-7	2626.666667	1.76441E-7	
2629.333333	1.28938E-7	2629.333333	1.13657E-7	
2632	5.28502E-8	2632	2.77278E-8	
2634.666667	1.75304E-8	2634.666667	3.34574E-8	
2637.333333	5.7315E-8	2637.333333	2.39322E-7	
2640	6.67559E-7	2640	6.53278E-7	
2642.666667	9.66006E-8	2642.666667	1.49307E-6	
2645.333333	6.07676E-8	2645.333333	1.52224E-7	
2648	2.0595E-8	2648	1.07523E-7	
2650.666667	4.03826E-7	2650.666667	3.46357E-8	
2653.333333	6.93193E-8	2653.333333	2.86043E-8	
2656	2.53129E-7	2656	5.94573E-7	
2658.666667	9.38861E-7	2658.666667	1.11824E-7	
2661.333333	2.49143E-7	2661.333333	2.41417E-7	
2664	2.20277E-7	2664	7.57625E-8	
2666.666667	3.01012E-7	2666.666667	5.58887E-7	
2669.333333	9.75182E-8	2669.333333	1.17436E-8	
2672	8.17795E-8	2672	3.42495E-8	
2674.666667	6.63487E-8	2674.666667	6.98259E-8	
2677.333333	1.20831E-7	2677.333333	3.50115E-9	
2680	2.05293E-8	2680	1.90144E-8	
2682.666667	6.60212E-8	2682.666667	1.737E-7	
2685.333333	1.37707E-7	2685.333333	6.4747E-8	
2688	5.44991E-8	2688	2.22077E-8	
2690.666667	5.70973E-8	2690.666667	2.29736E-7	
2693.333333	3.24972E-8	2693.333333	1.65197E-7	
2696	4.26116E-8	2696	1.67731E-7	
2698.666667	1.60741E-7	2698.666667	1.92822E-7	
2701.333333	3.73474E-8	2701.333333	9.76267E-8	
2704	2.17067E-7	2704	5.27267E-7	
2706.666667	6.41473E-7	2706.666667	6.18216E-7	
2709.333333	8.16289E-7	2709.333333	5.53124E-7	
2712	7.40709E-8	2712	3.23959E-7	
2714.666667	5.14878E-8	2714.666667	1.6885E-7	
2717.333333	3.62925E-8	2717.333333	6.97744E-8	
2720	7.00821E-9	2720	2.10726E-7	
2722.666667	1.86281E-8	2722.666667	2.98185E-8	
2725.333333	4.70949E-9	2725.333333	1.58626E-7	
2728	4.34726E-8	2728	1.04872E-7	
2730.666667	1.3798E-7	2730.666667	1.67525E-7	
2733.333333	9.99975E-8	2733.333333	8.35206E-7	
2736	3.46952E-8	2736	8.71491E-8	
2738.666667	7.79939E-8	2738.666667	4.5936E-7	
2741.333333	1.68562E-8	2741.333333	1.71055E-7	
2744	5.59829E-8	2744	1.2609E-7	
2746.666667	4.14704E-8	2746.666667	4.89385E-7	
2749.333333	5.10226E-8	2749.333333	2.10555E-7	
2752	1.8567E-9	2752	9.77384E-8	
2754.666667	1.09284E-7	2754.666667	6.61882E-8	
2757.333333	3.01506E-8	2757.333333	1.09648E-7	
2760	2.22639E-7	2760	1.8894E-7	
2762.666667	2.44522E-7	2762.666667	6.92571E-8	
2765.333333	2.06441E-7	2765.333333	4.08289E-8	
2768	4.75804E-7	2768	1.68193E-9	
2770.666667	9.54862E-8	2770.666667	2.78965E-7	
2773.333333	6.49838E-8	2773.333333	1.31802E-7	
2776	1.91224E-7	2776	1.40903E-8	
2778.666667	1.22711E-7	2778.666667	4.46673E-9	
2781.333333	3.16892E-7	2781.333333	2.00333E-7	
2784	1.6371E-7	2784	7.39635E-8	
2786.666667	1.02686E-7	2786.666667	3.94667E-7	
2789.333333	2.45677E-8	2789.333333	1.97541E-7	
2792	8.0893E-8	2792	1.79069E-7	
