Frequency (Hz) - Left Channel (Power Spectrum)	Amplitude - Left Channel (Power Spectrum)	Frequency (Hz) - Right Channel (Power Spectrum)	Amplitude - Right Channel (Power Spectrum)	
12293.333333	1.84415E-12	12293.333333	8.37052E-13	
12296	1.75225E-12	12296	8.62885E-13	
12298.666667	1.8062E-12	12298.666667	7.76731E-13	
12301.333333	1.75923E-12	12301.333333	7.78036E-13	
12304	1.94368E-12	12304	8.84611E-13	
12306.666667	1.94499E-12	12306.666667	9.28823E-13	
12309.333333	1.92825E-12	12309.333333	9.59588E-13	
12312	1.87602E-12	12312	9.8972E-13	
12314.666667	1.88821E-12	12314.666667	1.01135E-12	
12317.333333	1.68741E-12	12317.333333	8.19711E-13	
12320	1.78509E-12	12320	8.70653E-13	
12322.666667	1.77071E-12	12322.666667	9.26897E-13	
12325.333333	1.82093E-12	12325.333333	8.81256E-13	
12328	1.8169E-12	12328	8.95078E-13	
12330.666667	1.86412E-12	12330.666667	9.33364E-13	
12333.333333	1.81386E-12	12333.333333	9.31954E-13	
12336	1.73873E-12	12336	8.92495E-13	
12338.666667	1.86498E-12	12338.666667	9.69234E-13	
12341.333333	1.90642E-12	12341.333333	8.46619E-13	
12344	1.78511E-12	12344	9.49157E-13	
12346.666667	1.94055E-12	12346.666667	9.25742E-13	
12349.333333	1.82923E-12	12349.333333	8.10407E-13	
12352	1.80699E-12	12352	9.64297E-13	
12354.666667	1.78027E-12	12354.666667	9.77399E-13	
12357.333333	1.75711E-12	12357.333333	9.25722E-13	
12360	1.80884E-12	12360	9.88822E-13	
12362.666667	1.82621E-12	12362.666667	8.2781E-13	
12365.333333	1.85033E-12	12365.333333	8.42244E-13	
12368	1.81554E-12	12368	8.56173E-13	
12370.666667	1.96533E-12	12370.666667	8.48224E-13	
12373.333333	1.93795E-12	12373.333333	1.01697E-12	
12376	1.80419E-12	12376	9.22091E-13	
12378.666667	1.85111E-12	12378.666667	9.53389E-13	
12381.333333	1.93463E-12	12381.333333	9.99019E-13	
12384	1.6259E-12	12384	9.41567E-13	
12386.666667	1.85567E-12	12386.666667	8.65683E-13	
12389.333333	1.95514E-12	12389.333333	8.87225E-13	
12392	1.80605E-12	12392	8.97444E-13	
12394.666667	1.73814E-12	12394.666667	9.67219E-13	
12397.333333	1.68242E-12	12397.333333	8.30707E-13	
12400	1.844E-12	12400	9.19299E-13	
12402.666667	1.69254E-12	12402.666667	9.36994E-13	
12405.333333	1.84364E-12	12405.333333	8.92655E-13	
12408	1.75939E-12	12408	8.44768E-13	
12410.666667	1.83944E-12	12410.666667	9.44852E-13	
12413.333333	1.83257E-12	12413.333333	9.06518E-13	
12416	1.78336E-12	12416	8.6964E-13	
12418.666667	1.86228E-12	12418.666667	9.10061E-13	
12421.333333	1.8508E-12	12421.333333	8.82218E-13	
12424	1.95779E-12	12424	8.598E-13	
12426.666667	1.76525E-12	12426.666667	9.13352E-13	
12429.333333	1.84701E-12	12429.333333	8.71239E-13	
12432	1.81977E-12	12432	8.50059E-13	
12434.666667	1.70061E-12	12434.666667	8.16042E-13	
12437.333333	1.84807E-12	12437.333333	9.04669E-13	
12440	1.84268E-12	12440	9.23124E-13	
12442.666667	1.75934E-12	12442.666667	9.03611E-13	
12445.333333	1.91199E-12	12445.333333	7.84958E-13	
12448	1.86724E-12	12448	8.90992E-13	
12450.666667	1.7989E-12	12450.666667	8.79254E-13	
12453.333333	1.84806E-12	12453.333333	9.02508E-13	
12456	1.85119E-12	12456	8.99426E-13	
12458.666667	1.85417E-12	12458.666667	9.11012E-13	
12461.333333	1.75541E-12	12461.333333	9.01495E-13	
12464	1.69914E-12	12464	7.96374E-13	
12466.666667	1.84877E-12	12466.666667	9.02071E-13	
12469.333333	1.69842E-12	12469.333333	9.52887E-13	
12472	1.80317E-12	12472	8.83344E-13	
12474.666667	1.83422E-12	12474.666667	8.09679E-13	
12477.333333	1.77621E-12	12477.333333	8.63543E-13	
12480	1.76908E-12	12480	9.2516E-13	
12482.666667	1.95336E-12	12482.666667	8.71718E-13	
12485.333333	1.80602E-12	12485.333333	9.13551E-13	
12488	1.82138E-12	12488	8.23975E-13	
12490.666667	1.78616E-12	12490.666667	9.37688E-13	
12493.333333	1.82895E-12	12493.333333	8.30296E-13	
12496	1.78635E-12	12496	8.68658E-13	
12498.666667	1.76651E-12	12498.666667	9.16349E-13	
12501.333333	1.8433E-12	12501.333333	9.50887E-13	
12504	1.85782E-12	12504	8.73168E-13	
12506.666667	1.8739E-12	12506.666667	9.58989E-13	
12509.333333	1.84013E-12	12509.333333	7.89434E-13	
12512	1.79106E-12	12512	8.0672E-13	
12514.666667	1.83376E-12	12514.666667	8.87824E-13	
12517.333333	1.84038E-12	12517.333333	8.87579E-13	
12520	1.78394E-12	12520	8.94518E-13	
12522.666667	1.83664E-12	12522.666667	8.61951E-13	
12525.333333	1.78968E-12	12525.333333	8.75721E-13	
12528	1.87722E-12	12528	8.7691E-13	
12530.666667	1.79967E-12	12530.666667	9.79584E-13	
12533.333333	1.71824E-12	12533.333333	8.42289E-13	
12536	1.85997E-12	12536	9.14057E-13	
12538.666667	1.81569E-12	12538.666667	9.31471E-13	
12541.333333	1.71631E-12	12541.333333	9.11225E-13	
12544	1.78964E-12	12544	8.08954E-13	
12546.666667	1.75937E-12	12546.666667	9.61873E-13	
12549.333333	1.77997E-12	12549.333333	8.66106E-13	
12552	1.7478E-12	12552	8.76249E-13	
12554.666667	1.68076E-12	12554.666667	8.56782E-13	
12557.333333	1.81539E-12	12557.333333	8.94386E-13	
12560	1.83957E-12	12560	8.70251E-13	
12562.666667	1.73615E-12	12562.666667	9.10444E-13	
12565.333333	1.89603E-12	12565.333333	8.61733E-13	
12568	1.78531E-12	12568	8.3118E-13	
12570.666667	1.73216E-12	12570.666667	8.45497E-13	
12573.333333	1.74337E-12	12573.333333	9.34371E-13	
12576	1.78932E-12	12576	8.82367E-13	
12578.666667	1.73383E-12	12578.666667	8.99347E-13	
12581.333333	1.81217E-12	12581.333333	8.49875E-13	
12584	1.8385E-12	12584	8.88973E-13	
12586.666667	1.80825E-12	12586.666667	8.50892E-13	
12589.333333	1.78268E-12	12589.333333	8.81997E-13	
12592	1.72416E-12	12592	8.35901E-13	
12594.666667	1.7556E-12	12594.666667	9.41817E-13	
12597.333333	1.81229E-12	12597.333333	8.55106E-13	
12600	1.78468E-12	12600	8.45727E-13	
12602.666667	1.86629E-12	12602.666667	8.60347E-13	
12605.333333	1.80067E-12	12605.333333	8.64415E-13	
12608	1.79206E-12	12608	8.88015E-13	
12610.666667	1.77914E-12	12610.666667	9.19793E-13	
12613.333333	1.89816E-12	12613.333333	9.3693E-13	
12616	1.79798E-12	12616	8.87073E-13	
12618.666667	1.73873E-12	12618.666667	8.08707E-13	
12621.333333	1.83502E-12	12621.333333	9.06927E-13	
12624	1.81855E-12	12624	8.49812E-13	
12626.666667	1.7201E-12	12626.666667	8.51278E-13	
12629.333333	1.83883E-12	12629.333333	9.00796E-13	
12632	1.6752E-12	12632	8.80332E-13	
12634.666667	1.81361E-12	12634.666667	8.33436E-13	
12637.333333	1.7708E-12	12637.333333	7.99743E-13	
12640	1.74609E-12	12640	9.10821E-13	
12642.666667	1.77307E-12	12642.666667	7.57121E-13	
12645.333333	1.81029E-12	12645.333333	7.93598E-13	
12648	1.84064E-12	12648	8.6828E-13	
12650.666667	1.92096E-12	12650.666667	8.62255E-13	
12653.333333	1.81465E-12	12653.333333	8.645E-13	
12656	1.85943E-12	12656	8.75422E-13	
12658.666667	1.82601E-12	12658.666667	8.46665E-13	
12661.333333	1.82369E-12	12661.333333	9.27024E-13	
12664	1.8686E-12	12664	8.44898E-13	
12666.666667	1.60691E-12	12666.666667	8.76695E-13	
12669.333333	1.78963E-12	12669.333333	8.26798E-13	
12672	1.79655E-12	12672	8.44469E-13	
12674.666667	1.74002E-12	12674.666667	8.66477E-13	
12677.333333	1.73658E-12	12677.333333	8.70411E-13	
12680	1.85946E-12	12680	8.83883E-13	
12682.666667	1.70161E-12	12682.666667	9.02044E-13	
12685.333333	1.82791E-12	12685.333333	8.40805E-13	
12688	1.74995E-12	12688	8.95582E-13	
12690.666667	1.83621E-12	12690.666667	8.65892E-13	
12693.333333	1.69122E-12	12693.333333	8.27623E-13	
12696	1.76716E-12	12696	8.62541E-13	
12698.666667	1.78734E-12	12698.666667	8.50259E-13	
12701.333333	1.74398E-12	12701.333333	8.29106E-13	
12704	1.75721E-12	12704	8.95817E-13	
12706.666667	1.72491E-12	12706.666667	8.4067E-13	
12709.333333	1.74767E-12	12709.333333	9.59397E-13	
12712	1.7692E-12	12712	8.70038E-13	
12714.666667	1.8152E-12	12714.666667	9.19554E-13	
12717.333333	1.74842E-12	12717.333333	8.68814E-13	
12720	1.73857E-12	12720	8.82243E-13	
12722.666667	1.76002E-12	12722.666667	8.56354E-13	
12725.333333	1.75761E-12	12725.333333	8.86412E-13	
12728	1.72654E-12	12728	8.43115E-13	
12730.666667	1.75505E-12	12730.666667	8.40599E-13	
12733.333333	1.82698E-12	12733.333333	9.15507E-13	
12736	1.76335E-12	12736	8.23906E-13	
12738.666667	1.83806E-12	12738.666667	8.74787E-13	
12741.333333	1.82384E-12	12741.333333	8.83094E-13	
12744	1.7251E-12	12744	8.00285E-13	
12746.666667	1.75552E-12	12746.666667	7.89494E-13	
12749.333333	1.77584E-12	12749.333333	8.81702E-13	
12752	1.76493E-12	12752	8.61066E-13	
12754.666667	1.77162E-12	12754.666667	8.30632E-13	
12757.333333	1.73692E-12	12757.333333	8.8358E-13	
12760	1.72156E-12	12760	8.96039E-13	
12762.666667	1.77742E-12	12762.666667	8.64433E-13	
12765.333333	1.76607E-12	12765.333333	8.23267E-13	
12768	1.81486E-12	12768	9.3784E-13	
12770.666667	1.79571E-12	12770.666667	7.99958E-13	
12773.333333	1.76737E-12	12773.333333	8.185E-13	
12776	1.79083E-12	12776	8.80067E-13	
12778.666667	1.75103E-12	12778.666667	8.20741E-13	
12781.333333	1.79887E-12	12781.333333	8.67989E-13	
12784	1.7396E-12	12784	8.78425E-13	
12786.666667	1.76731E-12	12786.666667	9.50427E-13	
12789.333333	1.79544E-12	12789.333333	8.77118E-13	
12792	1.80415E-12	12792	8.68198E-13	
12794.666667	1.8224E-12	12794.666667	8.92371E-13	
12797.333333	1.78702E-12	12797.333333	8.4299E-13	
12800	1.74822E-12	12800	8.03225E-13	
12802.666667	1.76031E-12	12802.666667	8.51448E-13	
12805.333333	1.7574E-12	12805.333333	7.8291E-13	
12808	1.74264E-12	12808	9.09175E-13	
12810.666667	1.75259E-12	12810.666667	8.94534E-13	
12813.333333	1.80831E-12	12813.333333	8.43283E-13	
12816	1.79304E-12	12816	9.17206E-13	
12818.666667	1.77161E-12	12818.666667	9.22561E-13	
12821.333333	1.7183E-12	12821.333333	8.14571E-13	
12824	1.7492E-12	12824	9.11994E-13	
12826.666667	1.69811E-12	12826.666667	7.98652E-13	
12829.333333	1.71109E-12	12829.333333	9.12968E-13	
12832	1.76651E-12	12832	9.1698E-13	
12834.666667	1.75783E-12	12834.666667	8.01483E-13	
12837.333333	1.73756E-12	12837.333333	8.17178E-13	
12840	1.74484E-12	12840	9.33587E-13	
12842.666667	1.77084E-12	12842.666667	8.51841E-13	
12845.333333	1.72654E-12	12845.333333	8.18302E-13	
12848	1.76483E-12	12848	8.96121E-13	
12850.666667	1.78448E-12	12850.666667	8.87289E-13	
12853.333333	1.71966E-12	12853.333333	8.85443E-13	
12856	1.76421E-12	12856	7.58667E-13	
12858.666667	1.75282E-12	12858.666667	8.43926E-13	
12861.333333	1.75065E-12	12861.333333	8.44558E-13	
12864	1.73174E-12	12864	7.98324E-13	
12866.666667	1.73971E-12	12866.666667	8.57208E-13	
12869.333333	1.81745E-12	12869.333333	9.00719E-13	
12872	1.70536E-12	12872	9.18724E-13	
12874.666667	1.75754E-12	12874.666667	8.36098E-13	
12877.333333	1.78262E-12	12877.333333	8.64466E-13	
12880	1.77268E-12	12880	8.8077E-13	
12882.666667	1.7443E-12	12882.666667	8.43405E-13	
12885.333333	1.80136E-12	12885.333333	8.33581E-13	
12888	1.80393E-12	12888	8.18244E-13	
12890.666667	1.77531E-12	12890.666667	8.81423E-13	
12893.333333	1.7302E-12	12893.333333	8.48335E-13	
12896	1.69828E-12	12896	8.80711E-13	
12898.666667	1.78942E-12	12898.666667	8.46845E-13	
12901.333333	1.72293E-12	12901.333333	8.67829E-13	
12904	1.75069E-12	12904	8.85485E-13	
12906.666667	1.7752E-12	12906.666667	8.18103E-13	
12909.333333	1.72426E-12	12909.333333	8.38258E-13	
12912	1.74055E-12	12912	8.51673E-13	
12914.666667	1.6816E-12	12914.666667	8.81058E-13	
12917.333333	1.68168E-12	12917.333333	8.61343E-13	
12920	1.73301E-12	12920	8.81207E-13	
12922.666667	1.69477E-12	12922.666667	8.40816E-13	
12925.333333	1.72865E-12	12925.333333	9.14112E-13	
12928	1.75356E-12	12928	8.0815E-13	
12930.666667	1.75245E-12	12930.666667	8.23379E-13	
12933.333333	1.73283E-12	12933.333333	8.31364E-13	
12936	1.73426E-12	12936	7.95349E-13	
12938.666667	1.73368E-12	12938.666667	8.30609E-13	
12941.333333	1.71294E-12	12941.333333	8.96602E-13	
12944	1.72591E-12	12944	8.07202E-13	
12946.666667	1.69011E-12	12946.666667	8.94096E-13	
12949.333333	1.73919E-12	12949.333333	8.91287E-13	
12952	1.74507E-12	12952	8.42684E-13	
12954.666667	1.74931E-12	12954.666667	8.68227E-13	
12957.333333	1.78104E-12	12957.333333	8.47273E-13	
12960	1.72769E-12	12960	8.35796E-13	
12962.666667	1.70896E-12	12962.666667	8.0297E-13	
12965.333333	1.69044E-12	12965.333333	8.2194E-13	
12968	1.77592E-12	12968	8.81629E-13	
12970.666667	1.73998E-12	12970.666667	7.76532E-13	
12973.333333	1.72636E-12	12973.333333	8.94214E-13	
12976	1.75015E-12	12976	8.21687E-13	
12978.666667	1.72699E-12	12978.666667	8.56551E-13	
12981.333333	1.75433E-12	12981.333333	8.37818E-13	
12984	1.73233E-12	12984	8.77287E-13	
12986.666667	1.75278E-12	12986.666667	8.69094E-13	
12989.333333	1.70812E-12	12989.333333	8.65524E-13	
12992	1.71248E-12	12992	8.62173E-13	
12994.666667	1.72615E-12	12994.666667	8.50766E-13	
12997.333333	1.74881E-12	12997.333333	8.52549E-13	
13000	1.76808E-12	13000	8.58903E-13	
13002.666667	1.74282E-12	13002.666667	8.27017E-13	
13005.333333	1.78987E-12	13005.333333	8.4142E-13	
13008	1.70748E-12	13008	8.65604E-13	
13010.666667	1.71893E-12	13010.666667	9.04578E-13	
13013.333333	1.76856E-12	13013.333333	9.01578E-13	
13016	1.75769E-12	13016	8.71576E-13	
13018.666667	1.77299E-12	13018.666667	8.65441E-13	
13021.333333	1.71095E-12	13021.333333	8.22215E-13	
13024	1.78749E-12	13024	8.45058E-13	
13026.666667	1.7027E-12	13026.666667	8.5779E-13	
13029.333333	1.74542E-12	13029.333333	8.74422E-13	
13032	1.73589E-12	13032	8.76844E-13	
13034.666667	1.70158E-12	13034.666667	8.62143E-13	
13037.333333	1.80026E-12	13037.333333	8.43483E-13	
13040	1.72181E-12	13040	8.96081E-13	
13042.666667	1.74501E-12	13042.666667	8.57979E-13	
13045.333333	1.73336E-12	13045.333333	8.16904E-13	
13048	1.74635E-12	13048	8.52748E-13	
13050.666667	1.71293E-12	13050.666667	8.28918E-13	
13053.333333	1.66917E-12	13053.333333	8.80855E-13	
13056	1.71186E-12	13056	8.84767E-13	
13058.666667	1.71273E-12	13058.666667	8.41599E-13	
13061.333333	1.67898E-12	13061.333333	8.28246E-13	
13064	1.74186E-12	13064	8.375E-13	
13066.666667	1.70176E-12	13066.666667	8.87325E-13	
13069.333333	1.77384E-12	13069.333333	8.76007E-13	
13072	1.70997E-12	13072	8.31955E-13	
13074.666667	1.73101E-12	13074.666667	8.68348E-13	
13077.333333	1.73373E-12	13077.333333	8.4024E-13	
13080	1.69111E-12	13080	8.06811E-13	
13082.666667	1.72835E-12	13082.666667	8.48565E-13	
13085.333333	1.73542E-12	13085.333333	8.5287E-13	
13088	1.76972E-12	13088	8.2892E-13	
13090.666667	1.7891E-12	13090.666667	8.47146E-13	
13093.333333	1.75091E-12	13093.333333	8.31799E-13	
13096	1.74625E-12	13096	8.0932E-13	
13098.666667	1.7089E-12	13098.666667	8.52299E-13	
13101.333333	1.71943E-12	13101.333333	8.64459E-13	
13104	1.75705E-12	13104	8.51951E-13	
13106.666667	1.76451E-12	13106.666667	8.64674E-13	
13109.333333	1.70587E-12	13109.333333	8.64513E-13	
13112	1.69354E-12	13112	8.3449E-13	
13114.666667	1.78263E-12	13114.666667	8.60409E-13	
13117.333333	1.69237E-12	13117.333333	8.42029E-13	
13120	1.74587E-12	13120	8.5482E-13	
13122.666667	1.68148E-12	13122.666667	8.53187E-13	
13125.333333	1.70405E-12	13125.333333	8.13305E-13	
13128	1.74242E-12	13128	8.54283E-13	
13130.666667	1.7648E-12	13130.666667	8.15959E-13	
13133.333333	1.70148E-12	13133.333333	8.24596E-13	
13136	1.71625E-12	13136	8.31824E-13	
13138.666667	1.69266E-12	13138.666667	8.53171E-13	
13141.333333	1.74232E-12	13141.333333	8.18645E-13	
13144	1.68793E-12	13144	8.17956E-13	
13146.666667	1.72669E-12	13146.666667	8.36308E-13	
13149.333333	1.74833E-12	13149.333333	8.44454E-13	
13152	1.71779E-12	13152	8.1058E-13	
13154.666667	1.72041E-12	13154.666667	8.25286E-13	
13157.333333	1.68575E-12	13157.333333	8.16945E-13	
13160	1.77213E-12	13160	8.1313E-13	
13162.666667	1.73107E-12	13162.666667	8.56449E-13	
13165.333333	1.68553E-12	13165.333333	7.75933E-13	
13168	1.67625E-12	13168	8.35708E-13	
13170.666667	1.75433E-12	13170.666667	8.73222E-13	
13173.333333	1.69732E-12	13173.333333	7.9946E-13	
13176	1.74437E-12	13176	8.13774E-13	
13178.666667	1.70837E-12	13178.666667	8.41244E-13	
13181.333333	1.74696E-12	13181.333333	8.42654E-13	
13184	1.73037E-12	13184	8.26588E-13	
13186.666667	1.72792E-12	13186.666667	8.21432E-13	
13189.333333	1.7179E-12	13189.333333	8.62893E-13	
13192	1.70613E-12	13192	8.42142E-13	
13194.666667	1.74344E-12	13194.666667	8.6033E-13	
13197.333333	1.69971E-12	13197.333333	8.10906E-13	
13200	1.79733E-12	13200	8.45763E-13	
13202.666667	1.71301E-12	13202.666667	8.42795E-13	
13205.333333	1.69047E-12	13205.333333	8.62652E-13	
13208	1.76657E-12	13208	7.89559E-13	
13210.666667	1.75358E-12	13210.666667	8.18917E-13	
13213.333333	1.71414E-12	13213.333333	8.60112E-13	
13216	1.70149E-12	13216	8.56105E-13	
13218.666667	1.6836E-12	13218.666667	8.3385E-13	
13221.333333	1.7873E-12	13221.333333	8.37312E-13	
13224	1.69356E-12	13224	8.24884E-13	
13226.666667	1.72447E-12	13226.666667	8.26416E-13	
13229.333333	1.71171E-12	13229.333333	8.69664E-13	
13232	1.73268E-12	13232	8.42362E-13	
13234.666667	1.72479E-12	13234.666667	8.53844E-13	
13237.333333	1.68022E-12	13237.333333	8.48796E-13	
13240	1.76934E-12	13240	8.5815E-13	
13242.666667	1.70711E-12	13242.666667	8.71759E-13	
13245.333333	1.71279E-12	13245.333333	8.62327E-13	
13248	1.70238E-12	13248	8.21479E-13	
13250.666667	1.71257E-12	13250.666667	8.34015E-13	
13253.333333	1.73529E-12	13253.333333	8.18591E-13	
13256	1.74584E-12	13256	8.2068E-13	
13258.666667	1.69862E-12	13258.666667	8.6977E-13	
13261.333333	1.71174E-12	13261.333333	8.33834E-13	
13264	1.73568E-12	13264	8.4871E-13	
13266.666667	1.7451E-12	13266.666667	8.33551E-13	
13269.333333	1.7119E-12	13269.333333	8.32416E-13	
13272	1.71228E-12	13272	8.57921E-13	
13274.666667	1.71362E-12	13274.666667	8.25824E-13	
13277.333333	1.739E-12	13277.333333	8.737E-13	
13280	1.6999E-12	13280	8.35061E-13	
13282.666667	1.72012E-12	13282.666667	8.02937E-13	
13285.333333	1.71495E-12	13285.333333	8.36657E-13	
13288	1.7048E-12	13288	8.44693E-13	
13290.666667	1.72293E-12	13290.666667	8.30542E-13	
13293.333333	1.68738E-12	13293.333333	8.71051E-13	
13296	1.66984E-12	13296	8.51457E-13	
13298.666667	1.71018E-12	13298.666667	8.19896E-13	
13301.333333	1.70885E-12	13301.333333	8.25948E-13	
13304	1.71972E-12	13304	8.33481E-13	
13306.666667	1.73252E-12	13306.666667	8.28839E-13	
13309.333333	1.70607E-12	13309.333333	8.53248E-13	
13312	1.70035E-12	13312	8.61092E-13	
13314.666667	1.72556E-12	13314.666667	8.34285E-13	
13317.333333	1.7066E-12	13317.333333	8.57627E-13	
13320	1.68667E-12	13320	8.48726E-13	
13322.666667	1.70228E-12	13322.666667	8.32273E-13	
13325.333333	1.67819E-12	13325.333333	8.44078E-13	
13328	1.71464E-12	13328	8.32451E-13	
13330.666667	1.68897E-12	13330.666667	8.25775E-13	
13333.333333	1.74627E-12	13333.333333	8.19656E-13	
13336	1.70548E-12	13336	8.26608E-13	
13338.666667	1.70534E-12	13338.666667	8.44267E-13	
13341.333333	1.74096E-12	13341.333333	8.19149E-13	
13344	1.67911E-12	13344	8.34759E-13	
13346.666667	1.7081E-12	13346.666667	8.42003E-13	
13349.333333	1.71584E-12	13349.333333	8.28555E-13	
13352	1.7375E-12	13352	8.26609E-13	
13354.666667	1.7034E-12	13354.666667	8.37828E-13	
13357.333333	1.69413E-12	13357.333333	8.36693E-13	
13360	1.7092E-12	13360	8.62058E-13	
13362.666667	1.69396E-12	13362.666667	8.41124E-13	
13365.333333	1.75829E-12	13365.333333	8.26995E-13	
13368	1.72604E-12	13368	8.42016E-13	
13370.666667	1.70396E-12	13370.666667	8.10217E-13	
13373.333333	1.66896E-12	13373.333333	8.20737E-13	
13376	1.70095E-12	13376	8.64296E-13	
13378.666667	1.6922E-12	13378.666667	8.4059E-13	
13381.333333	1.67761E-12	13381.333333	8.29738E-13	
13384	1.71408E-12	13384	8.4725E-13	
13386.666667	1.66966E-12	13386.666667	8.38731E-13	
13389.333333	1.70329E-12	13389.333333	8.49894E-13	
13392	1.68587E-12	13392	8.39722E-13	
13394.666667	1.67467E-12	13394.666667	8.39786E-13	
13397.333333	1.71556E-12	13397.333333	8.15486E-13	
13400	1.70137E-12	13400	8.28835E-13	
13402.666667	1.6899E-12	13402.666667	8.26131E-13	
13405.333333	1.67635E-12	13405.333333	8.1582E-13	
13408	1.6653E-12	13408	8.12303E-13	
13410.666667	1.68639E-12	13410.666667	8.12471E-13	
13413.333333	1.7281E-12	13413.333333	8.27883E-13	
13416	1.67017E-12	13416	8.40399E-13	
13418.666667	1.71367E-12	13418.666667	8.04557E-13	
13421.333333	1.70865E-12	13421.333333	8.43988E-13	
13424	1.68144E-12	13424	8.38425E-13	
13426.666667	1.73182E-12	13426.666667	8.27929E-13	
13429.333333	1.73057E-12	13429.333333	8.48508E-13	
13432	1.72845E-12	13432	8.55667E-13	
13434.666667	1.69131E-12	13434.666667	8.25639E-13	
13437.333333	1.70076E-12	13437.333333	8.16418E-13	
13440	1.72144E-12	13440	8.41717E-13	
13442.666667	1.7119E-12	13442.666667	8.36171E-13	
13445.333333	1.7047E-12	13445.333333	8.46101E-13	
13448	1.67741E-12	13448	8.01291E-13	
13450.666667	1.71733E-12	13450.666667	8.32656E-13	
13453.333333	1.70659E-12	13453.333333	8.12207E-13	
13456	1.70725E-12	13456	8.28675E-13	
13458.666667	1.68644E-12	13458.666667	8.26599E-13	
13461.333333	1.7002E-12	13461.333333	8.19516E-13	
13464	1.67445E-12	13464	8.52475E-13	
13466.666667	1.67173E-12	13466.666667	8.30989E-13	
13469.333333	1.68879E-12	13469.333333	8.51328E-13	
13472	1.7214E-12	13472	8.15187E-13	
13474.666667	1.68829E-12	13474.666667	8.28773E-13	
13477.333333	1.71703E-12	13477.333333	8.33393E-13	
13480	1.67877E-12	13480	8.37533E-13	
13482.666667	1.66279E-12	13482.666667	8.63829E-13	
13485.333333	1.68864E-12	13485.333333	8.21536E-13	
13488	1.69856E-12	13488	8.36192E-13	
13490.666667	1.68943E-12	13490.666667	8.2286E-13	
13493.333333	1.71999E-12	13493.333333	8.53503E-13	
13496	1.72023E-12	13496	8.26744E-13	
13498.666667	1.67334E-12	13498.666667	8.28401E-13	
13501.333333	1.68349E-12	13501.333333	8.17661E-13	
13504	1.67154E-12	13504	8.27784E-13	
13506.666667	1.67367E-12	13506.666667	8.21026E-13	
13509.333333	1.71338E-12	13509.333333	8.36844E-13	
13512	1.70833E-12	13512	8.2762E-13	
13514.666667	1.67954E-12	13514.666667	8.37009E-13	
13517.333333	1.70464E-12	13517.333333	8.39173E-13	
13520	1.70353E-12	13520	8.20761E-13	
13522.666667	1.73058E-12	13522.666667	8.48967E-13	
13525.333333	1.6553E-12	13525.333333	8.38232E-13	
13528	1.71788E-12	13528	8.02436E-13	
13530.666667	1.71938E-12	13530.666667	8.13268E-13	
13533.333333	1.70329E-12	13533.333333	8.24016E-13	
13536	1.6855E-12	13536	8.37961E-13	
13538.666667	1.69459E-12	13538.666667	8.40797E-13	
13541.333333	1.68819E-12	13541.333333	8.35185E-13	
13544	1.68155E-12	13544	8.40152E-13	
13546.666667	1.67704E-12	13546.666667	8.12218E-13	
13549.333333	1.71523E-12	13549.333333	8.38154E-13	
13552	1.72739E-12	13552	8.35102E-13	
13554.666667	1.6646E-12	13554.666667	8.32065E-13	
13557.333333	1.70109E-12	13557.333333	8.07669E-13	
13560	1.67963E-12	13560	8.43747E-13	
13562.666667	1.69775E-12	13562.666667	8.39747E-13	
13565.333333	1.68723E-12	13565.333333	8.35914E-13	
13568	1.69934E-12	13568	8.4689E-13	
13570.666667	1.67449E-12	13570.666667	8.59592E-13	
13573.333333	1.65895E-12	13573.333333	8.32749E-13	
13576	1.64817E-12	13576	8.10951E-13	
13578.666667	1.65977E-12	13578.666667	8.41867E-13	
13581.333333	1.71606E-12	13581.333333	8.23329E-13	
13584	1.67606E-12	13584	8.36348E-13	
13586.666667	1.67609E-12	13586.666667	8.34845E-13	
13589.333333	1.64088E-12	13589.333333	8.12485E-13	
13592	1.7046E-12	13592	8.37359E-13	
13594.666667	1.70597E-12	13594.666667	8.36389E-13	
13597.333333	1.68664E-12	13597.333333	8.3201E-13	
13600	1.64835E-12	13600	8.56733E-13	
13602.666667	1.66119E-12	13602.666667	8.31569E-13	
13605.333333	1.69922E-12	13605.333333	7.98985E-13	
13608	1.69317E-12	13608	8.46774E-13	
13610.666667	1.69718E-12	13610.666667	8.4114E-13	
13613.333333	1.66569E-12	13613.333333	8.30165E-13	
13616	1.67888E-12	13616	8.28969E-13	
13618.666667	1.69542E-12	13618.666667	8.20187E-13	
13621.333333	1.69146E-12	13621.333333	8.12667E-13	
13624	1.6984E-12	13624	8.31754E-13	
13626.666667	1.68292E-12	13626.666667	8.27733E-13	
13629.333333	1.68728E-12	13629.333333	8.36382E-13	
13632	1.6883E-12	13632	8.63906E-13	
13634.666667	1.69391E-12	13634.666667	8.24319E-13	
13637.333333	1.67021E-12	13637.333333	8.21301E-13	
13640	1.7091E-12	13640	8.36648E-13	
13642.666667	1.68066E-12	13642.666667	8.16558E-13	
13645.333333	1.66182E-12	13645.333333	8.18131E-13	
13648	1.68608E-12	13648	8.36729E-13	
13650.666667	1.64442E-12	13650.666667	8.12754E-13	
13653.333333	1.68982E-12	13653.333333	8.12314E-13	
13656	1.67875E-12	13656	8.44076E-13	
13658.666667	1.67492E-12	13658.666667	8.1813E-13	
13661.333333	1.65888E-12	13661.333333	8.24086E-13	
13664	1.66384E-12	13664	8.12111E-13	
