Frequency (Hz) - Left Channel (Power Spectrum)	Amplitude - Left Channel (Power Spectrum)	Frequency (Hz) - Right Channel (Power Spectrum)	Amplitude - Right Channel (Power Spectrum)	
1421.333333	1.58755E-7	1421.333333	7.55915E-7	
1424	1.52946E-8	1424	2.91866E-7	
1426.666667	7.45397E-7	1426.666667	1.38853E-7	
1429.333333	9.0188E-7	1429.333333	2.92018E-7	
1432	6.37749E-7	1432	5.78744E-7	
1434.666667	5.93645E-8	1434.666667	7.13669E-8	
1437.333333	1.76972E-8	1437.333333	1.42374E-7	
1440	2.32807E-7	1440	1.86699E-7	
1442.666667	9.53363E-8	1442.666667	8.94095E-8	
1445.333333	5.52356E-8	1445.333333	1.40744E-8	
1448	3.04562E-7	1448	1.1396E-7	
1450.666667	5.48797E-8	1450.666667	2.00135E-7	
1453.333333	1.38406E-7	1453.333333	7.33799E-7	
1456	1.21128E-8	1456	2.37758E-7	
1458.666667	6.693E-7	1458.666667	8.0962E-7	
1461.333333	2.70129E-7	1461.333333	3.7467E-7	
1464	2.69545E-7	1464	1.55263E-6	
1466.666667	4.76192E-7	1466.666667	2.58391E-7	
1469.333333	8.66946E-8	1469.333333	1.32082E-6	
1472	2.54547E-6	1472	4.0131E-6	
1474.666667	8.89489E-7	1474.666667	7.01707E-8	
1477.333333	1.43802E-6	1477.333333	1.62483E-6	
1480	7.45662E-7	1480	7.59073E-7	
1482.666667	2.32398E-6	1482.666667	4.58426E-7	
1485.333333	2.3728E-6	1485.333333	3.01822E-6	
1488	2.36817E-6	1488	1.75267E-6	
1490.666667	2.54567E-6	1490.666667	1.66658E-7	
1493.333333	9.41166E-7	1493.333333	1.21739E-6	
1496	6.61556E-7	1496	2.25936E-7	
1498.666667	1.24356E-6	1498.666667	1.6602E-6	
1501.333333	3.12257E-6	1501.333333	5.44827E-6	
1504	1.59717E-6	1504	1.77215E-6	
1506.666667	1.15427E-6	1506.666667	2.58819E-6	
1509.333333	2.78384E-6	1509.333333	1.94917E-6	
1512	6.62531E-7	1512	2.80823E-6	
1514.666667	2.12449E-6	1514.666667	1.94716E-6	
1517.333333	1.40486E-6	1517.333333	1.1659E-6	
1520	5.61669E-7	1520	7.22137E-7	
1522.666667	1.67596E-6	1522.666667	2.57915E-7	
1525.333333	5.38014E-7	1525.333333	9.34281E-8	
1528	3.98317E-7	1528	8.47646E-8	
1530.666667	4.91577E-7	1530.666667	1.86872E-7	
1533.333333	1.07928E-7	1533.333333	3.35955E-8	
1536	5.25372E-7	1536	3.92593E-7	
1538.666667	2.2024E-7	1538.666667	1.1224E-7	
1541.333333	2.99876E-7	1541.333333	3.49658E-7	
1544	3.60834E-7	1544	1.05877E-6	
1546.666667	2.55722E-7	1546.666667	4.76813E-7	
1549.333333	1.78405E-7	1549.333333	6.82092E-7	
1552	8.38899E-7	1552	1.26048E-6	
1554.666667	1.78971E-7	1554.666667	3.16554E-7	
1557.333333	1.16209E-6	1557.333333	1.4808E-6	
1560	4.21019E-7	1560	5.46843E-7	
1562.666667	5.79332E-8	1562.666667	2.1269E-7	
1565.333333	5.97152E-7	1565.333333	1.10685E-6	
1568	9.61223E-8	1568	2.3166E-7	
1570.666667	1.44503E-8	1570.666667	8.2738E-10	
1573.333333	6.42648E-8	1573.333333	1.74906E-8	
1576	1.54715E-7	1576	6.35955E-8	
1578.666667	7.63953E-9	1578.666667	3.55916E-8	
1581.333333	2.88641E-8	1581.333333	9.81362E-8	
1584	1.20997E-7	1584	2.88729E-7	
1586.666667	2.23291E-7	1586.666667	3.05791E-7	
1589.333333	5.35952E-7	1589.333333	2.04148E-7	
1592	2.17391E-7	1592	5.6451E-8	
1594.666667	3.7498E-7	1594.666667	3.06645E-7	
1597.333333	1.76735E-7	1597.333333	7.08344E-7	
1600	3.33739E-7	1600	2.01371E-7	
1602.666667	6.71843E-9	1602.666667	3.72244E-7	
1605.333333	7.90302E-7	1605.333333	1.17913E-6	
1608	1.94541E-7	1608	2.2615E-7	
1610.666667	1.7534E-8	1610.666667	1.79962E-7	
1613.333333	7.86087E-9	1613.333333	9.31743E-7	
1616	1.40629E-7	1616	1.60943E-7	
1618.666667	5.76472E-8	1618.666667	8.57912E-8	
1621.333333	3.48561E-7	1621.333333	5.01264E-8	
1624	1.12813E-6	1624	6.90185E-8	
1626.666667	1.95732E-7	1626.666667	1.34917E-7	
1629.333333	3.79778E-7	1629.333333	1.68407E-7	
1632	1.868E-7	1632	1.17584E-7	
1634.666667	2.42827E-7	1634.666667	4.02687E-7	
1637.333333	3.83907E-7	1637.333333	2.04962E-7	
1640	2.98886E-7	1640	2.17974E-7	
1642.666667	1.29858E-6	1642.666667	6.85405E-7	
1645.333333	6.18225E-8	1645.333333	9.69607E-7	
1648	1.55758E-7	1648	2.13295E-8	
1650.666667	1.01637E-6	1650.666667	9.73873E-7	
1653.333333	1.04767E-6	1653.333333	9.49946E-7	
1656	4.81019E-8	1656	1.72057E-8	
1658.666667	1.95516E-7	1658.666667	1.27903E-7	
1661.333333	6.85757E-8	1661.333333	4.98922E-7	
1664	1.06247E-6	1664	7.16387E-7	
1666.666667	1.59211E-6	1666.666667	1.76072E-6	
1669.333333	4.78624E-7	1669.333333	1.11407E-6	
1672	1.18226E-8	1672	4.60626E-8	
1674.666667	1.29854E-7	1674.666667	1.85253E-7	
1677.333333	7.39159E-8	1677.333333	1.34832E-7	
1680	1.00665E-7	1680	5.66714E-7	
1682.666667	4.28368E-7	1682.666667	2.08832E-7	
1685.333333	1.52483E-7	1685.333333	4.52971E-7	
1688	1.36255E-7	1688	1.45066E-6	
1690.666667	4.71913E-8	1690.666667	1.27985E-7	
1693.333333	6.8621E-8	1693.333333	2.31492E-7	
1696	7.36397E-8	1696	4.75103E-7	
1698.666667	4.03707E-7	1698.666667	5.79988E-7	
1701.333333	3.00554E-7	1701.333333	1.34039E-6	
1704	2.68772E-8	1704	2.24261E-7	
1706.666667	2.44766E-7	1706.666667	8.36025E-7	
1709.333333	8.51498E-8	1709.333333	1.77821E-7	
1712	2.32713E-7	1712	6.71996E-8	
1714.666667	9.82596E-8	1714.666667	7.2143E-7	
1717.333333	6.55966E-7	1717.333333	8.05782E-7	
1720	2.11727E-7	1720	8.22438E-8	
1722.666667	3.85139E-7	1722.666667	1.05684E-6	
1725.333333	1.20815E-6	1725.333333	1.37132E-7	
1728	3.30832E-7	1728	6.02076E-7	
1730.666667	4.42425E-7	1730.666667	4.01498E-8	
1733.333333	3.31793E-7	1733.333333	8.58713E-7	
1736	5.46121E-7	1736	1.9748E-7	
1738.666667	5.32183E-7	1738.666667	1.1351E-6	
1741.333333	6.05665E-7	1741.333333	2.71456E-7	
1744	2.48774E-7	1744	4.13968E-7	
1746.666667	1.32133E-7	1746.666667	2.7131E-7	
1749.333333	1.78834E-6	1749.333333	2.55459E-7	
1752	2.54592E-8	1752	5.36903E-7	
1754.666667	2.29288E-7	1754.666667	1.11654E-8	
1757.333333	1.44432E-7	1757.333333	3.28118E-6	
1760	6.3472E-7	1760	3.65677E-6	
1762.666667	1.14702E-6	1762.666667	3.15809E-7	
1765.333333	2.27943E-7	1765.333333	2.58881E-7	
1768	5.30962E-7	1768	4.29416E-7	
1770.666667	1.3887E-7	1770.666667	1.08932E-7	
1773.333333	1.67349E-6	1773.333333	7.29642E-8	
1776	5.15573E-7	1776	1.81966E-7	
1778.666667	3.82245E-7	1778.666667	3.78053E-8	
1781.333333	1.32321E-6	1781.333333	2.66213E-7	
1784	5.66713E-7	1784	1.80029E-8	
1786.666667	4.73288E-7	1786.666667	1.1272E-7	
1789.333333	7.21292E-7	1789.333333	1.06778E-7	
1792	4.65661E-7	1792	1.50129E-7	
1794.666667	1.69363E-7	1794.666667	7.03222E-7	
1797.333333	4.52501E-8	1797.333333	1.61993E-7	
1800	3.88481E-7	1800	5.74325E-8	
1802.666667	1.263E-7	1802.666667	4.39165E-7	
1805.333333	2.46854E-8	1805.333333	1.29093E-7	
1808	5.50354E-7	1808	1.30302E-6	
1810.666667	2.82146E-7	1810.666667	8.57018E-7	
1813.333333	8.34186E-7	1813.333333	4.47943E-8	
1816	5.07815E-8	1816	2.07106E-7	
1818.666667	5.5005E-7	1818.666667	1.19052E-7	
1821.333333	3.49962E-7	1821.333333	3.9667E-7	
1824	3.9792E-7	1824	5.13136E-8	
1826.666667	1.91628E-7	1826.666667	7.33979E-8	
1829.333333	6.09161E-7	1829.333333	3.51164E-7	
1832	4.45597E-7	1832	2.88334E-7	
1834.666667	1.8828E-8	1834.666667	5.55669E-7	
1837.333333	4.79261E-7	1837.333333	4.46171E-7	
1840	7.94011E-8	1840	1.61336E-7	
1842.666667	1.34481E-7	1842.666667	3.67226E-7	
1845.333333	9.10133E-8	1845.333333	4.32632E-8	
1848	1.2066E-7	1848	2.5492E-8	
1850.666667	1.70966E-8	1850.666667	1.64794E-7	
1853.333333	2.37496E-9	1853.333333	1.75608E-7	
1856	3.11759E-7	1856	1.01919E-6	
1858.666667	2.95818E-7	1858.666667	3.68459E-7	
1861.333333	5.89442E-7	1861.333333	5.24277E-7	
1864	7.34801E-7	1864	1.08072E-7	
1866.666667	1.29857E-6	1866.666667	5.20792E-7	
1869.333333	4.08579E-7	1869.333333	4.18973E-7	
1872	9.37289E-7	1872	8.01143E-7	
1874.666667	9.10453E-8	1874.666667	3.00655E-7	
1877.333333	5.40741E-7	1877.333333	8.48469E-7	
1880	4.00387E-7	1880	9.74313E-8	
1882.666667	9.77323E-7	1882.666667	8.54477E-7	
1885.333333	6.40491E-7	1885.333333	9.55066E-7	
1888	8.61837E-8	1888	9.00509E-10	
1890.666667	4.66834E-7	1890.666667	1.9472E-7	
1893.333333	2.13393E-7	1893.333333	3.42337E-7	
1896	3.0532E-7	1896	2.13734E-8	
1898.666667	8.24118E-8	1898.666667	3.71564E-8	
1901.333333	7.42418E-7	1901.333333	1.0666E-6	
1904	7.44763E-7	1904	3.56554E-7	
1906.666667	1.21406E-7	1906.666667	1.50502E-7	
1909.333333	1.48267E-7	1909.333333	3.05629E-7	
1912	8.41143E-7	1912	1.17301E-6	
1914.666667	7.36447E-8	1914.666667	6.54993E-8	
1917.333333	1.65584E-7	1917.333333	2.90418E-7	
1920	1.25788E-6	1920	9.95048E-7	
1922.666667	6.8405E-7	1922.666667	3.70998E-7	
1925.333333	2.41976E-8	1925.333333	7.36129E-7	
1928	3.02421E-7	1928	2.90467E-8	
1930.666667	1.32373E-7	1930.666667	3.71953E-7	
1933.333333	1.94466E-7	1933.333333	8.26264E-8	
1936	1.87273E-7	1936	2.7789E-7	
1938.666667	1.86306E-7	1938.666667	2.00306E-7	
1941.333333	8.15501E-7	1941.333333	2.4187E-7	
1944	9.55225E-8	1944	2.60034E-8	
1946.666667	1.6752E-7	1946.666667	2.3787E-7	
1949.333333	7.41383E-8	1949.333333	1.21175E-7	
1952	2.14464E-8	1952	4.42703E-7	
1954.666667	4.71981E-7	1954.666667	6.54574E-8	
1957.333333	1.08317E-6	1957.333333	1.30984E-6	
1960	1.17658E-6	1960	1.84745E-6	
1962.666667	3.47301E-7	1962.666667	1.07069E-8	
1965.333333	4.16146E-7	1965.333333	2.6225E-7	
1968	3.63891E-6	1968	2.48098E-6	
1970.666667	2.62255E-6	1970.666667	1.97094E-6	
1973.333333	7.71603E-7	1973.333333	4.12123E-7	
1976	1.26091E-6	1976	1.1001E-6	
1978.666667	4.25288E-6	1978.666667	2.14347E-6	
1981.333333	1.4152E-6	1981.333333	2.0552E-6	
1984	2.45991E-6	1984	1.38854E-5	
1986.666667	3.20536E-6	1986.666667	1.70934E-6	
1989.333333	2.0556E-6	1989.333333	2.20122E-6	
1992	1.56927E-7	1992	4.75018E-7	
1994.666667	4.22583E-6	1994.666667	2.97107E-6	
1997.333333	2.51008E-6	1997.333333	3.30092E-6	
2000	6.4755E-7	2000	1.28501E-6	
2002.666667	1.21422E-6	2002.666667	1.18725E-6	
2005.333333	3.85336E-6	2005.333333	3.38112E-6	
2008	3.96196E-7	2008	7.11399E-7	
2010.666667	1.66282E-7	2010.666667	1.03134E-7	
2013.333333	1.87289E-6	2013.333333	1.12723E-6	
2016	5.83464E-8	2016	3.48958E-7	
2018.666667	4.81337E-7	2018.666667	1.46397E-6	
2021.333333	4.91797E-7	2021.333333	3.79182E-7	
2024	3.03018E-7	2024	1.19351E-7	
2026.666667	1.62976E-7	2026.666667	1.59864E-7	
2029.333333	5.64244E-8	2029.333333	1.20347E-8	
2032	9.91566E-7	2032	4.8409E-7	
2034.666667	1.34709E-7	2034.666667	9.14358E-8	
2037.333333	3.44146E-7	2037.333333	2.04473E-7	
2040	3.0904E-7	2040	3.7133E-7	
2042.666667	1.15101E-7	2042.666667	1.41812E-7	
2045.333333	9.13906E-8	2045.333333	1.30556E-7	
2048	2.7568E-7	2048	2.14174E-8	
2050.666667	4.34329E-8	2050.666667	3.59559E-7	
2053.333333	2.46456E-7	2053.333333	6.32189E-7	
2056	1.59032E-6	2056	5.8226E-7	
2058.666667	2.51492E-7	2058.666667	6.40973E-7	
2061.333333	8.18124E-7	2061.333333	3.03958E-7	
2064	4.8065E-7	2064	1.88671E-7	
2066.666667	3.30828E-7	2066.666667	4.03066E-7	
2069.333333	9.63869E-7	2069.333333	6.98636E-7	
2072	1.74111E-7	2072	1.79853E-7	
2074.666667	3.14063E-7	2074.666667	1.23663E-7	
2077.333333	9.1123E-7	2077.333333	5.83047E-7	
2080	3.36766E-7	2080	6.80678E-8	
2082.666667	9.88421E-7	2082.666667	4.89298E-7	
2085.333333	1.35926E-6	2085.333333	8.68132E-7	
2088	4.00472E-7	2088	3.01873E-7	
2090.666667	4.072E-7	2090.666667	1.14143E-7	
2093.333333	2.1242E-8	2093.333333	2.92566E-8	
2096	6.57252E-7	2096	4.7651E-7	
2098.666667	4.48432E-7	2098.666667	1.22716E-6	
2101.333333	5.37737E-7	2101.333333	1.42294E-6	
2104	7.86027E-7	2104	3.19195E-6	
2106.666667	2.79749E-7	2106.666667	3.80963E-7	
2109.333333	2.23829E-6	2109.333333	1.97136E-6	
2112	1.63614E-6	2112	1.83953E-6	
2114.666667	6.57077E-8	2114.666667	2.25048E-9	
2117.333333	6.99594E-8	2117.333333	9.25912E-8	
2120	1.17362E-7	2120	8.72258E-8	
2122.666667	4.77342E-8	2122.666667	4.14558E-8	
2125.333333	1.26207E-7	2125.333333	9.12558E-8	
2128	6.4981E-7	2128	3.50279E-7	
2130.666667	1.56312E-7	2130.666667	2.80424E-7	
2133.333333	1.71771E-7	2133.333333	8.81217E-8	
2136	6.59105E-7	2136	3.77078E-7	
2138.666667	3.48269E-7	2138.666667	5.52956E-7	
2141.333333	1.1051E-7	2141.333333	8.23379E-8	
2144	5.70142E-7	2144	4.69551E-7	
2146.666667	5.66558E-7	2146.666667	9.83391E-8	
2149.333333	5.09267E-7	2149.333333	6.08754E-7	
2152	4.21575E-7	2152	1.32075E-7	
2154.666667	2.77304E-8	2154.666667	3.04499E-7	
2157.333333	1.20857E-9	2157.333333	1.00592E-6	
2160	4.2816E-7	2160	8.73515E-7	
2162.666667	9.64938E-7	2162.666667	8.75438E-7	
2165.333333	9.86672E-7	2165.333333	1.10046E-6	
2168	4.3382E-7	2168	3.40985E-7	
2170.666667	2.27169E-7	2170.666667	1.2141E-8	
2173.333333	5.46121E-7	2173.333333	1.25912E-7	
2176	6.28529E-7	2176	4.49771E-7	
2178.666667	3.37544E-7	2178.666667	4.24099E-7	
2181.333333	4.41158E-7	2181.333333	2.3243E-7	
2184	1.98847E-7	2184	1.21114E-7	
2186.666667	1.4212E-7	2186.666667	5.6829E-7	
2189.333333	2.35128E-7	2189.333333	5.19558E-8	
2192	1.02213E-7	2192	1.6224E-7	
2194.666667	7.30582E-8	2194.666667	2.53974E-7	
2197.333333	8.20075E-7	2197.333333	1.95454E-8	
2200	5.65488E-10	2200	2.86564E-8	
2202.666667	8.66789E-8	2202.666667	1.26957E-7	
2205.333333	3.44741E-7	2205.333333	5.75508E-7	
2208	1.68588E-8	2208	3.88103E-7	
2210.666667	8.49869E-7	2210.666667	1.49919E-6	
2213.333333	9.35467E-8	2213.333333	3.83271E-8	
2216	7.03815E-8	2216	2.72216E-8	
2218.666667	2.42356E-7	2218.666667	2.20496E-7	
2221.333333	3.82423E-7	2221.333333	6.54343E-7	
2224	2.97323E-8	2224	4.05035E-7	
2226.666667	8.62398E-8	2226.666667	4.65147E-7	
2229.333333	5.48457E-8	2229.333333	4.83512E-7	
2232	4.52022E-7	2232	3.58898E-7	
2234.666667	3.40595E-9	2234.666667	9.59187E-8	
2237.333333	6.58295E-7	2237.333333	6.87998E-7	
2240	6.91644E-7	2240	5.39775E-7	
2242.666667	5.00112E-7	2242.666667	5.05279E-7	
2245.333333	2.98204E-7	2245.333333	3.33273E-7	
2248	2.65987E-7	2248	6.51686E-8	
2250.666667	6.60551E-9	2250.666667	1.86824E-7	
2253.333333	4.69335E-7	2253.333333	7.15907E-7	
2256	1.08484E-8	2256	7.98128E-8	
2258.666667	3.70061E-7	2258.666667	2.90887E-7	
2261.333333	1.38381E-8	2261.333333	3.62947E-8	
2264	1.93877E-7	2264	5.20411E-7	
2266.666667	2.82041E-7	2266.666667	8.7554E-8	
2269.333333	1.34886E-7	2269.333333	1.85752E-7	
2272	3.71082E-7	2272	1.12865E-7	
2274.666667	5.03276E-8	2274.666667	9.39555E-8	
2277.333333	1.61743E-7	2277.333333	1.70676E-9	
2280	2.23166E-7	2280	6.16051E-7	
2282.666667	7.51627E-8	2282.666667	2.64649E-7	
2285.333333	1.88548E-6	2285.333333	1.91982E-7	
2288	2.36788E-7	2288	2.5772E-7	
2290.666667	1.31136E-6	2290.666667	1.10295E-6	
2293.333333	3.96089E-7	2293.333333	2.75407E-8	
2296	8.25337E-9	2296	2.77296E-8	
2298.666667	2.25824E-8	2298.666667	5.18578E-8	
2301.333333	1.35696E-7	2301.333333	3.74029E-7	
2304	1.41728E-6	2304	1.71135E-6	
2306.666667	1.15166E-7	2306.666667	1.39081E-7	
2309.333333	4.76056E-8	2309.333333	8.85609E-8	
2312	1.19874E-6	2312	7.19008E-7	
2314.666667	5.11543E-8	2314.666667	7.06304E-8	
2317.333333	1.03769E-6	2317.333333	1.02047E-6	
2320	1.99428E-7	2320	6.0263E-8	
2322.666667	1.25261E-7	2322.666667	2.81236E-7	
2325.333333	5.53177E-7	2325.333333	5.67658E-7	
2328	1.09356E-7	2328	8.44234E-8	
2330.666667	2.76153E-8	2330.666667	1.07495E-7	
2333.333333	9.75178E-8	2333.333333	5.99217E-8	
2336	1.47823E-8	2336	1.77447E-8	
2338.666667	1.23956E-7	2338.666667	5.28456E-8	
2341.333333	2.99773E-8	2341.333333	5.53641E-8	
2344	3.7294E-7	2344	3.85519E-7	
2346.666667	2.35232E-7	2346.666667	3.14731E-7	
2349.333333	3.72864E-7	2349.333333	3.66121E-7	
2352	7.40051E-7	2352	6.2576E-7	
2354.666667	1.27262E-6	2354.666667	1.62427E-6	
2357.333333	1.02954E-6	2357.333333	1.09914E-6	
2360	3.48105E-7	2360	9.25651E-7	
2362.666667	2.44385E-7	2362.666667	3.5771E-7	
2365.333333	1.4874E-7	2365.333333	2.83537E-7	
2368	7.57873E-8	2368	1.46211E-7	
2370.666667	3.71526E-7	2370.666667	1.99746E-7	
2373.333333	4.65063E-7	2373.333333	6.51575E-7	
2376	3.90763E-8	2376	1.89511E-8	
2378.666667	7.13303E-7	2378.666667	8.10555E-7	
2381.333333	6.51E-7	2381.333333	3.79362E-7	
2384	3.9241E-7	2384	6.3505E-7	
2386.666667	7.76672E-7	2386.666667	5.54462E-7	
2389.333333	4.84808E-7	2389.333333	3.61196E-7	
2392	4.414E-8	2392	1.70311E-7	
2394.666667	8.85816E-8	2394.666667	3.48622E-8	
2397.333333	1.05904E-7	2397.333333	5.38231E-8	
2400	8.7361E-7	2400	6.44424E-7	
2402.666667	5.33745E-8	2402.666667	1.36414E-7	
2405.333333	1.57228E-7	2405.333333	3.16969E-7	
2408	9.6668E-7	2408	8.71156E-7	
2410.666667	2.85205E-7	2410.666667	3.46123E-7	
2413.333333	9.80211E-9	2413.333333	4.96668E-8	
2416	8.52616E-8	2416	4.7568E-7	
2418.666667	6.13779E-7	2418.666667	9.43231E-7	
2421.333333	4.38699E-8	2421.333333	1.15527E-7	
2424	3.13379E-7	2424	1.04864E-7	
2426.666667	1.72724E-7	2426.666667	8.60413E-8	
2429.333333	4.04252E-8	2429.333333	1.80051E-7	
2432	5.94592E-7	2432	4.17276E-7	
2434.666667	8.27141E-8	2434.666667	1.90419E-7	
2437.333333	1.6444E-8	2437.333333	4.9515E-8	
2440	9.60135E-8	2440	3.28962E-9	
2442.666667	5.59538E-8	2442.666667	9.49592E-9	
2445.333333	5.38446E-7	2445.333333	2.99307E-7	
2448	1.28301E-7	2448	8.75796E-8	
2450.666667	1.06272E-7	2450.666667	9.30582E-9	
2453.333333	3.31488E-7	2453.333333	1.80923E-7	
2456	3.29225E-7	2456	1.99587E-7	
2458.666667	2.0692E-6	2458.666667	7.81174E-7	
2461.333333	6.7395E-8	2461.333333	8.68588E-8	
2464	4.46922E-7	2464	2.97592E-7	
2466.666667	1.67006E-6	2466.666667	2.63589E-6	
2469.333333	4.12652E-7	2469.333333	8.71189E-7	
2472	7.77511E-7	2472	1.5469E-6	
2474.666667	9.25524E-7	2474.666667	1.78975E-6	
2477.333333	5.37375E-7	2477.333333	6.45402E-7	
2480	8.04651E-7	2480	6.64625E-8	
2482.666667	9.0915E-7	2482.666667	6.6057E-7	
2485.333333	3.60145E-7	2485.333333	2.57996E-8	
2488	1.92017E-7	2488	1.9046E-7	
2490.666667	1.47793E-6	2490.666667	1.00843E-6	
2493.333333	5.65388E-7	2493.333333	1.45521E-7	
2496	4.49866E-8	2496	4.81593E-7	
2498.666667	3.12708E-7	2498.666667	1.51214E-7	
2501.333333	1.22323E-6	2501.333333	7.90516E-7	
2504	5.7522E-7	2504	8.47906E-7	
2506.666667	1.30638E-7	2506.666667	2.22349E-7	
2509.333333	3.27702E-7	2509.333333	5.84519E-7	
2512	7.41888E-7	2512	5.14956E-7	
2514.666667	4.66497E-7	2514.666667	3.91369E-8	
2517.333333	2.28356E-7	2517.333333	3.04678E-7	
2520	1.70247E-7	2520	2.45863E-7	
2522.666667	3.66273E-7	2522.666667	3.2492E-7	
2525.333333	1.44361E-7	2525.333333	9.12316E-8	
2528	2.8642E-7	2528	2.34659E-7	
2530.666667	9.84591E-8	2530.666667	2.23925E-8	
2533.333333	2.07424E-8	2533.333333	4.32844E-8	
2536	3.37107E-7	2536	7.74655E-7	
2538.666667	3.87043E-7	2538.666667	2.54662E-7	
2541.333333	1.45229E-7	2541.333333	6.57701E-8	
2544	4.83117E-8	2544	1.31781E-7	
2546.666667	1.92689E-7	2546.666667	2.78447E-7	
2549.333333	1.87164E-8	2549.333333	1.46936E-7	
2552	7.78346E-9	2552	3.49663E-8	
2554.666667	9.02099E-8	2554.666667	2.34784E-8	
2557.333333	9.06784E-8	2557.333333	7.01829E-8	
2560	1.93921E-7	2560	2.43736E-7	
2562.666667	2.56595E-7	2562.666667	2.60312E-7	
2565.333333	1.91306E-7	2565.333333	1.43449E-7	
2568	1.47382E-7	2568	4.36447E-9	
2570.666667	8.23554E-8	2570.666667	2.23894E-7	
2573.333333	2.17868E-7	2573.333333	2.65483E-7	
2576	2.28162E-7	2576	2.81123E-7	
2578.666667	2.97338E-7	2578.666667	1.06505E-7	
2581.333333	4.80781E-8	2581.333333	1.1847E-8	
2584	2.24522E-7	2584	1.18121E-7	
2586.666667	1.56658E-7	2586.666667	1.54798E-7	
2589.333333	3.14026E-8	2589.333333	1.54613E-7	
2592	3.57514E-8	2592	2.04757E-7	
2594.666667	1.07383E-7	2594.666667	6.8636E-8	
2597.333333	6.55248E-7	2597.333333	2.63511E-7	
2600	3.08795E-7	2600	2.95217E-7	
2602.666667	1.18699E-7	2602.666667	3.51082E-7	
2605.333333	5.15926E-7	2605.333333	1.43007E-9	
2608	9.06658E-8	2608	2.36921E-7	
2610.666667	5.05211E-8	2610.666667	4.30436E-7	
2613.333333	2.58288E-7	2613.333333	9.54257E-7	
2616	1.15452E-7	2616	6.09694E-7	
2618.666667	4.82106E-7	2618.666667	1.28171E-6	
2621.333333	2.64235E-9	2621.333333	2.10785E-7	
2624	1.33722E-7	2624	1.25414E-7	
2626.666667	2.72342E-7	2626.666667	3.88159E-7	
2629.333333	1.24453E-7	2629.333333	1.51898E-7	
2632	2.26712E-8	2632	1.1583E-8	
2634.666667	1.56494E-7	2634.666667	3.19735E-7	
2637.333333	1.30095E-9	2637.333333	3.94973E-7	
2640	2.48585E-7	2640	5.86787E-7	
2642.666667	2.62536E-7	2642.666667	4.97128E-7	
2645.333333	4.5617E-7	2645.333333	3.54895E-8	
2648	1.16235E-6	2648	2.43745E-9	
2650.666667	1.75036E-7	2650.666667	1.01781E-7	
2653.333333	5.01633E-7	2653.333333	1.17905E-7	
2656	1.96093E-7	2656	3.86303E-8	
2658.666667	5.53155E-8	2658.666667	2.65191E-7	
2661.333333	9.6049E-8	2661.333333	1.34688E-7	
2664	7.17431E-8	2664	1.68645E-7	
2666.666667	1.99428E-7	2666.666667	1.88883E-7	
2669.333333	1.46564E-7	2669.333333	1.41461E-8	
2672	1.39782E-7	2672	2.64316E-7	
2674.666667	8.19711E-8	2674.666667	3.23332E-8	
2677.333333	6.09607E-8	2677.333333	2.97432E-8	
2680	2.28306E-7	2680	1.02195E-7	
2682.666667	6.77773E-8	2682.666667	1.54232E-8	
2685.333333	5.7296E-9	2685.333333	9.96152E-8	
2688	4.93526E-9	2688	7.05377E-8	
2690.666667	6.85011E-8	2690.666667	8.57342E-8	
2693.333333	3.4423E-8	2693.333333	1.53904E-7	
2696	1.63388E-7	2696	1.12967E-7	
2698.666667	1.3841E-8	2698.666667	1.68317E-8	
2701.333333	9.40024E-8	2701.333333	3.264E-8	
2704	3.61316E-9	2704	7.70846E-8	
2706.666667	1.12471E-8	2706.666667	1.8025E-8	
2709.333333	2.19132E-7	2709.333333	3.10671E-7	
2712	3.14354E-7	2712	1.66962E-8	
2714.666667	5.54394E-8	2714.666667	3.08087E-8	
2717.333333	3.29658E-8	2717.333333	3.26217E-8	
2720	2.48103E-8	2720	5.73882E-8	
2722.666667	7.14751E-8	2722.666667	8.03148E-8	
2725.333333	2.17511E-8	2725.333333	5.50571E-8	
2728	2.28299E-7	2728	1.44292E-7	
2730.666667	3.62081E-8	2730.666667	1.45919E-8	
2733.333333	1.57361E-7	2733.333333	2.12165E-7	
2736	1.17661E-8	2736	1.77763E-8	
2738.666667	4.55718E-8	2738.666667	6.84446E-8	
2741.333333	2.13485E-8	2741.333333	7.77328E-8	
2744	1.08164E-7	2744	1.24067E-7	
2746.666667	1.14691E-7	2746.666667	2.90303E-8	
2749.333333	1.426E-7	2749.333333	1.04612E-7	
2752	4.86552E-8	2752	9.20426E-8	
2754.666667	1.18548E-7	2754.666667	2.14978E-7	
2757.333333	4.01644E-8	2757.333333	1.76908E-8	
2760	4.94905E-9	2760	2.38737E-9	
2762.666667	4.48338E-9	2762.666667	2.03299E-9	
2765.333333	8.59539E-8	2765.333333	1.43933E-7	
2768	1.92508E-8	2768	3.95362E-8	
2770.666667	5.42741E-8	2770.666667	1.52266E-8	
2773.333333	8.48941E-9	2773.333333	3.71112E-8	
2776	6.31986E-8	2776	1.80298E-7	
2778.666667	4.4053E-8	2778.666667	4.56027E-9	
2781.333333	5.18073E-8	2781.333333	1.60422E-7	
2784	3.75015E-8	2784	1.46916E-7	
2786.666667	6.52556E-8	2786.666667	1.65843E-8	
2789.333333	2.50746E-8	2789.333333	1.06276E-8	
2792	5.04036E-8	2792	2.39987E-8	
